track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
trk_1748,Coldplay,Levitating Waves (Deluxe Edition),Levitating Waves,68,147018,0,0.769,0.959,9,-6.41,0,0.069,0.107,0.0,0.228,0.768,165.07,4,rock
trk_1749,Travis Scott,Shape Parade (Deluxe Edition),Shape Parade,58,252534,0,0.673,0.423,1,-7.51,1,0.316,0.426,0.0,0.18,0.688,111.38,4,hip-hop
trk_1750,Imagine Dragons,Greedy Echoes (Deluxe Edition),Greedy Echoes,51,220202,1,0.353,0.316,9,-11.19,1,0.095,0.418,0.0,0.31,0.254,136.84,4,rock
trk_1751,Ed Sheeran,God's Echoes (Deluxe Edition),God's Echoes,76,212397,1,0.378,0.833,5,-4.17,0,0.321,0.633,0.0,0.183,0.42,166.98,4,pop
trk_1752,The Weeknd,Levitating Waves (Deluxe Edition),Levitating Waves,54,179164,0,0.744,0.861,6,-9.93,1,0.216,0.167,0.3425,0.118,0.278,143.69,4,pop
trk_1753,Billie Eilish,Cruel Fantasy (Deluxe Edition),Cruel Fantasy,62,252683,0,0.592,0.554,7,-13.03,1,0.168,0.719,0.0,0.321,0.577,168.48,4,alt-pop
trk_1754,Imagine Dragons,Blinding Symphony (Deluxe Edition),Blinding Symphony,39,235198,1,0.557,0.38,8,-12.69,1,0.161,0.324,0.0,0.131,0.619,155.5,4,rock
trk_1755,Imagine Dragons,Starboy Hero (Deluxe Edition),Starboy Hero,82,251842,0,0.44,0.538,10,-12.09,1,0.173,0.249,0.0,0.062,0.194,101.4,4,rock
trk_1756,Travis Scott,Lucid Plan (Deluxe Edition),Lucid Plan,84,160797,0,0.368,0.327,6,-12.15,0,0.073,0.795,0.0,0.155,0.224,98.19,4,hip-hop
trk_1757,Taylor Swift,Greedy Tears (Deluxe Edition),Greedy Tears,74,239317,1,0.552,0.479,6,-4.99,1,0.141,0.263,0.0,0.213,0.276,95.5,4,pop
trk_1758,SZA,Lucid Chamber (Deluxe Edition),Lucid Chamber,72,225884,1,0.406,0.842,1,-10.23,0,0.345,0.429,0.0,0.295,0.855,89.83,4,r&b
trk_1759,Harry Styles,vampire Nights (Deluxe Edition),vampire Nights,78,218705,0,0.724,0.715,11,-11.51,1,0.047,0.307,0.0,0.237,0.785,109.62,4,pop-rock
trk_1760,Drake,Save Plan (Deluxe Edition),Save Plan,36,234080,1,0.405,0.958,11,-6.27,1,0.085,0.658,0.0,0.269,0.178,92.97,4,hip-hop
trk_1761,Olivia Rodrigo,Greedy Dreams (Deluxe Edition),Greedy Dreams,84,199609,1,0.62,0.829,8,-10.02,1,0.335,0.732,0.0,0.23,0.895,115.52,4,pop-rock
trk_1762,Harry Styles,Greedy Hour (Deluxe Edition),Greedy Hour,33,189272,0,0.683,0.536,5,-10.58,0,0.233,0.081,0.0,0.186,0.366,140.38,4,pop-rock
trk_1763,Drake,Levitating Lights (Deluxe Edition),Levitating Lights,73,251196,1,0.508,0.678,11,-10.6,1,0.302,0.863,0.0,0.059,0.715,122.61,4,hip-hop
trk_1764,Drake,Anti Nights (Deluxe Edition),Anti Nights,56,243223,0,0.771,0.591,1,-11.74,1,0.243,0.142,0.0,0.335,0.516,93.5,4,hip-hop
trk_1765,Billie Eilish,Greedy Summer (Deluxe Edition),Greedy Summer,84,142671,1,0.737,0.724,6,-5.09,1,0.334,0.16,0.0,0.161,0.782,126.18,4,alt-pop
trk_1766,Taylor Swift,Save Echoes (Deluxe Edition),Save Echoes,79,240226,1,0.554,0.861,2,-8.79,0,0.235,0.737,0.0604,0.341,0.246,117.09,4,pop
trk_1767,Doja Cat,vampire Summer (Deluxe Edition),vampire Summer,67,181946,1,0.846,0.67,8,-3.17,1,0.202,0.303,0.0,0.213,0.636,129.97,4,dance-pop
trk_1768,Drake,Die You (Deluxe Edition),Die You,70,164907,1,0.747,0.5,3,-12.28,0,0.244,0.149,0.0,0.179,0.363,106.23,4,hip-hop
trk_1769,The Weeknd,Sunflower Dreams (Deluxe Edition),Sunflower Dreams,63,211187,1,0.544,0.835,0,-11.33,1,0.303,0.737,0.0,0.195,0.179,90.53,4,pop
trk_1770,Bad Bunny,Greedy Summer (Deluxe Edition),Greedy Summer,70,246135,1,0.592,0.568,3,-10.25,1,0.054,0.227,0.1578,0.192,0.26,128.32,4,reggaeton
trk_1771,The Weeknd,Blinding Tears (Deluxe Edition),Blinding Tears,74,197817,0,0.424,0.872,4,-12.28,0,0.15,0.557,0.0,0.092,0.284,89.07,4,pop
trk_1772,Travis Scott,Levitating Hour (Deluxe Edition),Levitating Hour,100,191809,0,0.393,0.95,9,-11.35,1,0.276,0.135,0.0,0.199,0.157,139.94,4,hip-hop
trk_1773,Olivia Rodrigo,Greedy Echoes (Deluxe Edition),Greedy Echoes,100,215706,1,0.686,0.77,0,-5.95,1,0.163,0.841,0.0,0.267,0.91,166.22,4,pop-rock
trk_1774,The Weeknd,Flowers Memories (Deluxe Edition),Flowers Memories,83,220558,1,0.858,0.971,7,-3.98,0,0.225,0.166,0.0,0.205,0.233,162.3,4,pop
trk_1775,Drake,Espresso Tears (Deluxe Edition),Espresso Tears,38,244571,0,0.803,0.448,10,-5.51,0,0.238,0.258,0.0,0.076,0.552,110.41,4,hip-hop
trk_1776,Bad Bunny,Sunflower Lights (Deluxe Edition),Sunflower Lights,96,176772,0,0.942,0.887,1,-7.05,1,0.318,0.667,0.0,0.15,0.621,146.32,4,reggaeton
trk_1777,Travis Scott,Anti Echoes (Deluxe Edition),Anti Echoes,100,152599,1,0.9,0.566,11,-8.91,0,0.17,0.803,0.0,0.117,0.528,131.93,4,hip-hop
trk_1778,SZA,As It Was Lights (Deluxe Edition),As It Was Lights,70,249360,0,0.904,0.852,4,-3.64,1,0.312,0.828,0.0,0.284,0.54,93.7,4,r&b
trk_1779,SZA,Blinding Waves (Deluxe Edition),Blinding Waves,56,154307,0,0.417,0.532,6,-4.11,1,0.332,0.735,0.0,0.064,0.671,138.92,4,r&b
trk_1780,Bruno Mars,Save You (Deluxe Edition),Save You,58,158189,0,0.731,0.347,6,-8.61,1,0.347,0.224,0.0,0.101,0.511,147.22,4,r&b
trk_1781,Billie Eilish,Greedy Hour (Deluxe Edition),Greedy Hour,57,219945,1,0.701,0.658,10,-12.86,0,0.246,0.465,0.0,0.269,0.278,104.54,4,alt-pop
trk_1782,SZA,vampire Memories (Deluxe Edition),vampire Memories,92,214781,0,0.66,0.345,1,-3.66,0,0.06,0.68,0.0,0.329,0.864,87.55,4,r&b
trk_1783,Ariana Grande,Golden Memories (Deluxe Edition),Golden Memories,63,166007,1,0.728,0.581,4,-6.03,0,0.308,0.52,0.0,0.274,0.651,95.84,4,pop
trk_1784,Ariana Grande,God's Nights (Deluxe Edition),God's Nights,70,206755,0,0.458,0.601,8,-6.64,0,0.242,0.736,0.2513,0.072,0.733,139.48,4,pop
trk_1785,Bruno Mars,Die Hour (Deluxe Edition),Die Hour,69,160072,0,0.883,0.803,4,-10.32,1,0.214,0.317,0.0,0.317,0.342,93.95,4,r&b
trk_1786,The Weeknd,Levitating Dreams (Deluxe Edition),Levitating Dreams,70,141335,0,0.383,0.585,5,-10.03,1,0.112,0.446,0.0,0.257,0.82,139.0,4,pop
trk_1787,Bad Bunny,Save Chamber (Deluxe Edition),Save Chamber,50,155527,1,0.526,0.785,10,-5.19,0,0.047,0.698,0.0,0.124,0.694,109.2,4,reggaeton
trk_1788,Post Malone,vampire Memories (Deluxe Edition),vampire Memories,51,158875,0,0.358,0.333,7,-8.58,0,0.155,0.628,0.0,0.132,0.611,155.97,4,hip-hop
trk_1789,Bad Bunny,Levitating Heart (Deluxe Edition),Levitating Heart,73,172643,0,0.872,0.649,0,-13.7,1,0.074,0.059,0.0,0.258,0.895,137.34,4,reggaeton
trk_1790,The Weeknd,Greedy Hero (Deluxe Edition),Greedy Hero,85,242312,1,0.841,0.406,1,-8.37,1,0.14,0.147,0.0,0.166,0.732,120.26,4,pop
trk_1791,Justin Bieber,Levitating Echoes (Deluxe Edition),Levitating Echoes,58,245799,0,0.505,0.717,2,-13.12,1,0.115,0.552,0.026,0.331,0.801,107.34,4,pop
trk_1792,Dua Lipa,God's Tears (Deluxe Edition),God's Tears,65,153021,1,0.449,0.39,6,-11.16,0,0.292,0.556,0.0,0.057,0.57,120.18,4,dance-pop
trk_1793,Kendrick Lamar,Midnight Tears (Deluxe Edition),Midnight Tears,58,205742,1,0.455,0.678,11,-13.25,1,0.195,0.089,0.0011,0.111,0.384,121.52,4,hip-hop
trk_1794,Kendrick Lamar,Greedy Fantasy (Deluxe Edition),Greedy Fantasy,64,256851,1,0.713,0.978,6,-10.06,0,0.15,0.182,0.0,0.24,0.789,150.07,4,hip-hop
trk_1795,Kendrick Lamar,Midnight Vibes (Deluxe Edition),Midnight Vibes,76,223115,1,0.792,0.542,1,-9.61,1,0.089,0.71,0.0,0.299,0.502,99.49,4,hip-hop
trk_1796,Billie Eilish,As It Was Vibes (Deluxe Edition),As It Was Vibes,72,167009,1,0.57,0.697,3,-12.22,1,0.194,0.741,0.0,0.346,0.891,102.67,4,alt-pop
trk_1797,Imagine Dragons,Lucid Plan (Deluxe Edition),Lucid Plan,62,221206,1,0.653,0.378,10,-7.38,0,0.264,0.811,0.0,0.252,0.793,100.99,4,rock
trk_1798,Justin Bieber,God's Tears (Deluxe Edition),God's Tears,61,179659,0,0.626,0.98,2,-3.52,0,0.209,0.675,0.0,0.196,0.218,142.64,4,pop
trk_1799,Olivia Rodrigo,As It Was Fantasy (Deluxe Edition),As It Was Fantasy,71,251771,0,0.878,0.579,6,-9.79,0,0.151,0.284,0.0,0.328,0.632,127.39,4,pop-rock
trk_1800,Harry Styles,God's Waves (Deluxe Edition),God's Waves,54,148338,0,0.423,0.5,2,-8.02,0,0.045,0.712,0.2708,0.19,0.839,114.97,4,pop-rock
trk_1801,Kendrick Lamar,Save Lights (Deluxe Edition),Save Lights,82,238839,1,0.812,0.717,11,-7.02,0,0.249,0.844,0.0,0.12,0.844,123.11,4,hip-hop
trk_1802,The Weeknd,Starboy Echoes (Deluxe Edition),Starboy Echoes,93,225396,1,0.793,0.485,6,-5.19,1,0.112,0.628,0.0,0.292,0.169,150.33,4,pop
trk_1803,Billie Eilish,Peaches Tears (Deluxe Edition),Peaches Tears,47,153425,1,0.363,0.406,8,-6.26,0,0.22,0.102,0.0,0.229,0.707,155.54,4,alt-pop
trk_1804,Harry Styles,Blinding Vibes (Deluxe Edition),Blinding Vibes,85,220054,1,0.518,0.518,3,-11.4,0,0.204,0.78,0.2549,0.218,0.228,170.16,4,pop-rock
trk_1805,Billie Eilish,Cruel Memories (Deluxe Edition),Cruel Memories,39,155527,1,0.745,0.751,10,-3.09,0,0.198,0.768,0.0,0.055,0.335,151.34,4,alt-pop
trk_1806,Doja Cat,vampire Heart (Deluxe Edition),vampire Heart,84,238166,1,0.491,0.566,1,-12.97,1,0.348,0.229,0.0,0.158,0.295,122.51,4,dance-pop
trk_1807,Justin Bieber,Save Memories (Deluxe Edition),Save Memories,66,177311,0,0.413,0.636,4,-4.19,1,0.264,0.298,0.0,0.23,0.17,111.4,4,pop
trk_1808,The Weeknd,Greedy World (Deluxe Edition),Greedy World,54,247233,0,0.927,0.62,5,-4.31,0,0.313,0.371,0.0,0.115,0.236,164.7,4,pop
trk_1809,The Weeknd,Golden You (Deluxe Edition),Golden You,72,244095,1,0.469,0.582,5,-3.35,1,0.122,0.672,0.0,0.242,0.663,135.62,4,pop
trk_1810,Coldplay,Starboy Waves (Deluxe Edition),Starboy Waves,61,195465,0,0.945,0.45,4,-13.37,0,0.12,0.029,0.0843,0.271,0.53,136.13,4,rock
trk_1811,Imagine Dragons,Starboy You (Deluxe Edition),Starboy You,69,228363,1,0.822,0.353,8,-12.52,0,0.314,0.582,0.0,0.055,0.654,91.54,4,rock
trk_1812,Taylor Swift,Shape Lover (Deluxe Edition),Shape Lover,55,174018,1,0.621,0.961,6,-9.12,1,0.328,0.384,0.0,0.064,0.389,171.29,4,pop
trk_1813,Drake,Levitating Lover (Deluxe Edition),Levitating Lover,59,220766,0,0.888,0.914,1,-7.17,0,0.051,0.355,0.1953,0.263,0.254,144.22,4,hip-hop
trk_1814,Bad Bunny,Cruel Waves (Deluxe Edition),Cruel Waves,50,253868,0,0.581,0.496,2,-11.04,1,0.078,0.801,0.0,0.056,0.191,168.65,4,reggaeton
trk_1815,Imagine Dragons,Flowers Tears (Deluxe Edition),Flowers Tears,64,259231,0,0.824,0.641,3,-5.85,1,0.071,0.348,0.0,0.158,0.43,117.53,4,rock
trk_1816,Coldplay,Lucid Chamber (Deluxe Edition),Lucid Chamber,65,187847,1,0.513,0.679,9,-3.84,1,0.345,0.137,0.0,0.221,0.67,170.35,4,rock
trk_1817,Drake,Levitating Echoes (Deluxe Edition),Levitating Echoes,60,252604,1,0.914,0.777,2,-13.06,0,0.041,0.231,0.0,0.223,0.446,100.71,4,hip-hop
trk_1818,Justin Bieber,Levitating Lover (Deluxe Edition),Levitating Lover,42,243516,0,0.886,0.388,9,-10.86,1,0.077,0.722,0.0,0.26,0.654,104.51,4,pop
trk_1819,Ariana Grande,Peaches Nights (Deluxe Edition),Peaches Nights,51,250586,0,0.626,0.489,3,-3.88,0,0.288,0.69,0.0,0.246,0.902,133.34,4,pop
trk_1820,Justin Bieber,Save Parade (Deluxe Edition),Save Parade,58,252249,0,0.769,0.575,8,-13.94,1,0.223,0.46,0.0,0.317,0.904,167.59,4,pop
trk_1821,SZA,Starboy Symphony (Deluxe Edition),Starboy Symphony,76,212033,0,0.789,0.729,8,-10.32,0,0.296,0.832,0.0,0.165,0.448,99.29,4,r&b
trk_1822,Billie Eilish,Save World (Deluxe Edition),Save World,56,150090,0,0.474,0.847,5,-5.81,0,0.242,0.834,0.0,0.317,0.854,110.38,4,alt-pop
trk_1823,Olivia Rodrigo,Humble Vibes (Deluxe Edition),Humble Vibes,66,244444,1,0.924,0.687,9,-5.57,1,0.345,0.029,0.0,0.33,0.787,93.2,4,pop-rock
trk_1824,The Weeknd,Cruel World (Deluxe Edition),Cruel World,58,176502,1,0.656,0.402,1,-11.7,1,0.164,0.319,0.0,0.15,0.684,166.47,4,pop
trk_1825,Dua Lipa,Anti Echoes (Deluxe Edition),Anti Echoes,71,210450,1,0.941,0.95,3,-12.0,1,0.169,0.801,0.0,0.14,0.518,140.92,4,dance-pop
trk_1826,Bruno Mars,Golden Hour (Deluxe Edition),Golden Hour,64,204356,0,0.739,0.472,7,-6.18,0,0.264,0.562,0.0,0.062,0.324,114.48,4,r&b
trk_1827,Dua Lipa,Greedy World (Deluxe Edition),Greedy World,70,212060,0,0.544,0.432,0,-4.97,0,0.259,0.113,0.0,0.138,0.48,171.33,4,dance-pop
trk_1828,Drake,Levitating Waves (Deluxe Edition),Levitating Waves,72,229094,1,0.663,0.31,7,-3.14,1,0.234,0.862,0.0,0.059,0.512,135.12,4,hip-hop
trk_1829,Bad Bunny,As It Was World (Deluxe Edition),As It Was World,65,156846,1,0.881,0.74,7,-3.38,0,0.168,0.621,0.0,0.339,0.665,105.39,4,reggaeton
trk_1830,Coldplay,Greedy Dreams (Deluxe Edition),Greedy Dreams,40,191764,0,0.66,0.518,4,-9.2,0,0.229,0.679,0.0,0.292,0.207,134.8,4,rock
trk_1831,Travis Scott,Die You (Deluxe Edition),Die You,71,196934,0,0.486,0.837,2,-3.33,0,0.149,0.763,0.0,0.123,0.692,150.54,4,hip-hop
trk_1832,Dua Lipa,Espresso Nights (Deluxe Edition),Espresso Nights,70,179480,0,0.864,0.578,5,-8.95,0,0.126,0.31,0.0768,0.308,0.896,165.05,4,dance-pop
trk_1833,The Weeknd,Greedy You (Deluxe Edition),Greedy You,70,237132,1,0.451,0.612,2,-8.98,1,0.19,0.643,0.3801,0.154,0.462,99.58,4,pop
trk_1834,Ariana Grande,Save Heart (Deluxe Edition),Save Heart,50,188690,0,0.717,0.465,5,-9.16,1,0.211,0.14,0.0264,0.194,0.197,95.85,4,pop
trk_1835,Justin Bieber,As It Was Nights (Deluxe Edition),As It Was Nights,81,140407,1,0.86,0.328,4,-12.53,0,0.237,0.801,0.0,0.277,0.531,97.63,4,pop
trk_1836,Bruno Mars,Midnight Chamber (Deluxe Edition),Midnight Chamber,39,228572,0,0.352,0.744,0,-5.21,1,0.285,0.68,0.0,0.071,0.651,129.47,4,r&b
trk_1837,SZA,Levitating Lights (Deluxe Edition),Levitating Lights,58,236645,0,0.902,0.64,3,-11.15,1,0.196,0.253,0.1865,0.118,0.387,123.72,4,r&b
trk_1838,Ariana Grande,Levitating Chamber (Deluxe Edition),Levitating Chamber,51,185826,0,0.56,0.658,0,-3.56,0,0.09,0.262,0.0,0.055,0.62,89.37,4,pop
trk_1839,The Weeknd,Lucid Chamber (Deluxe Edition),Lucid Chamber,50,250086,1,0.729,0.659,10,-9.74,1,0.077,0.435,0.0,0.201,0.297,123.34,4,pop
trk_1840,Harry Styles,Save Hero (Deluxe Edition),Save Hero,50,142677,1,0.902,0.356,7,-7.26,1,0.253,0.271,0.0,0.233,0.279,122.18,4,pop-rock
trk_1841,Kendrick Lamar,Die Parade (Deluxe Edition),Die Parade,67,174940,1,0.771,0.517,3,-8.75,0,0.058,0.538,0.0,0.199,0.4,111.39,4,hip-hop
trk_1842,Ariana Grande,Espresso Memories (Deluxe Edition),Espresso Memories,67,196151,0,0.648,0.668,6,-7.34,0,0.186,0.176,0.0,0.32,0.174,89.03,4,pop
trk_1843,Dua Lipa,Die Lights (Deluxe Edition),Die Lights,73,222113,0,0.376,0.602,3,-12.32,1,0.105,0.575,0.0,0.233,0.531,167.63,4,dance-pop
trk_1844,Drake,Espresso Chamber (Deluxe Edition),Espresso Chamber,71,215247,0,0.852,0.328,1,-13.92,0,0.226,0.579,0.0,0.079,0.394,173.35,4,hip-hop
trk_1845,Imagine Dragons,Save Vibes (Deluxe Edition),Save Vibes,76,194991,0,0.693,0.665,4,-6.16,0,0.336,0.012,0.0,0.056,0.349,164.18,4,rock
trk_1846,Justin Bieber,Flowers World (Deluxe Edition),Flowers World,51,162267,0,0.782,0.531,8,-12.76,0,0.177,0.504,0.0,0.074,0.451,117.38,4,pop
trk_1847,The Weeknd,Save Plan (Deluxe Edition),Save Plan,100,212467,1,0.596,0.572,0,-8.6,1,0.145,0.694,0.1108,0.153,0.779,149.55,4,pop
trk_1848,Drake,Save Lights (Deluxe Edition),Save Lights,93,251866,0,0.694,0.616,6,-10.98,0,0.33,0.341,0.0,0.313,0.757,108.13,4,hip-hop
trk_1849,Travis Scott,Blinding World (Deluxe Edition),Blinding World,97,234838,0,0.85,0.434,3,-3.52,0,0.224,0.391,0.0,0.166,0.53,141.04,4,hip-hop
trk_1850,Travis Scott,Shape Tears (Deluxe Edition),Shape Tears,36,254351,1,0.596,0.511,9,-9.21,0,0.331,0.534,0.0,0.193,0.478,90.86,4,hip-hop
trk_1851,Eminem,God's You (Deluxe Edition),God's You,52,203660,1,0.404,0.422,1,-9.87,1,0.284,0.225,0.0,0.123,0.617,132.72,4,hip-hop
trk_1852,Post Malone,Flowers Tears (Deluxe Edition),Flowers Tears,40,214389,1,0.523,0.455,0,-13.58,0,0.115,0.411,0.0,0.152,0.786,173.4,4,hip-hop
trk_1853,Kendrick Lamar,Greedy Fantasy (Deluxe Edition),Greedy Fantasy,65,219794,0,0.366,0.934,1,-9.29,1,0.081,0.293,0.0,0.249,0.864,166.88,4,hip-hop
trk_1854,SZA,Espresso Parade (Deluxe Edition),Espresso Parade,32,217786,0,0.591,0.652,1,-5.48,0,0.22,0.273,0.1509,0.252,0.481,172.89,4,r&b
trk_1855,Dua Lipa,Golden Chamber (Deluxe Edition),Golden Chamber,67,202698,0,0.884,0.97,9,-7.13,1,0.343,0.099,0.0,0.063,0.503,162.81,4,dance-pop
trk_1856,Bruno Mars,Die Lights (Deluxe Edition),Die Lights,75,163584,0,0.859,0.305,5,-12.9,0,0.181,0.401,0.0,0.051,0.389,115.1,4,r&b
trk_1857,Imagine Dragons,Lucid World (Deluxe Edition),Lucid World,71,197500,0,0.46,0.58,10,-4.2,0,0.076,0.655,0.0,0.339,0.255,165.12,4,rock
trk_1858,Taylor Swift,Levitating Echoes (Deluxe Edition),Levitating Echoes,79,196702,1,0.368,0.447,11,-6.1,1,0.319,0.141,0.0,0.284,0.553,160.7,4,pop
trk_1859,Taylor Swift,Blinding Echoes (Deluxe Edition),Blinding Echoes,33,215883,0,0.94,0.336,4,-12.65,0,0.294,0.119,0.0,0.271,0.479,144.59,4,pop
trk_1860,Harry Styles,Flowers Lights (Deluxe Edition),Flowers Lights,83,205326,1,0.41,0.894,11,-6.93,1,0.157,0.396,0.0,0.157,0.576,149.47,4,pop-rock
trk_1861,Drake,Anti You (Deluxe Edition),Anti You,100,148445,0,0.426,0.678,0,-6.13,1,0.284,0.679,0.0,0.218,0.334,138.13,4,hip-hop
trk_1862,Travis Scott,Lucid Summer (Deluxe Edition),Lucid Summer,25,153493,0,0.357,0.566,11,-11.3,0,0.076,0.548,0.0,0.177,0.581,149.32,4,hip-hop
trk_1863,Harry Styles,Save You (Deluxe Edition),Save You,82,172588,0,0.67,0.642,5,-13.73,0,0.032,0.665,0.0,0.163,0.785,141.2,4,pop-rock
trk_1864,Kendrick Lamar,God's Lover (Deluxe Edition),God's Lover,69,155936,1,0.777,0.826,3,-6.36,1,0.105,0.495,0.0,0.115,0.293,164.94,4,hip-hop
trk_1865,Dua Lipa,Shape Summer (Deluxe Edition),Shape Summer,50,178888,0,0.469,0.886,10,-6.44,1,0.053,0.04,0.0,0.055,0.836,97.51,4,dance-pop
trk_1866,Bad Bunny,vampire Parade (Deluxe Edition),vampire Parade,70,202723,0,0.816,0.692,8,-7.41,1,0.152,0.2,0.0,0.175,0.699,150.28,4,reggaeton
trk_1867,Harry Styles,Anti Heart (Deluxe Edition),Anti Heart,81,230709,0,0.516,0.953,3,-5.77,1,0.093,0.743,0.0,0.138,0.863,151.65,4,pop-rock
trk_1868,Bruno Mars,Golden Dreams (Deluxe Edition),Golden Dreams,81,246350,0,0.849,0.872,4,-7.66,1,0.293,0.669,0.0,0.179,0.581,99.12,4,r&b
trk_1869,Ariana Grande,Anti Parade (Deluxe Edition),Anti Parade,60,177342,1,0.856,0.621,11,-10.9,1,0.317,0.335,0.0,0.144,0.538,158.6,4,pop
trk_1870,Taylor Swift,Shape Nights (Deluxe Edition),Shape Nights,63,250378,0,0.822,0.928,8,-13.12,0,0.294,0.657,0.0,0.069,0.527,159.13,4,pop
trk_1871,Eminem,Starboy Fantasy (Deluxe Edition),Starboy Fantasy,93,167038,1,0.866,0.635,7,-8.45,0,0.29,0.385,0.0,0.132,0.919,144.29,4,hip-hop
trk_1872,Ed Sheeran,Shape Lights (Deluxe Edition),Shape Lights,55,158831,0,0.889,0.581,8,-7.75,1,0.039,0.025,0.0,0.278,0.631,125.23,4,pop
trk_1873,Eminem,Cruel Waves (Deluxe Edition),Cruel Waves,60,199937,0,0.487,0.931,6,-13.88,1,0.272,0.225,0.0,0.277,0.156,146.94,4,hip-hop
trk_1874,Eminem,Die World (Deluxe Edition),Die World,83,206876,0,0.392,0.721,7,-4.11,1,0.159,0.264,0.0,0.169,0.836,169.68,4,hip-hop
trk_1875,Travis Scott,Blinding Memories (Deluxe Edition),Blinding Memories,68,188600,1,0.382,0.519,6,-7.28,1,0.236,0.189,0.0,0.135,0.446,130.21,4,hip-hop
trk_1876,Bruno Mars,Levitating You (Deluxe Edition),Levitating You,88,163856,0,0.824,0.808,1,-5.65,0,0.212,0.111,0.0,0.094,0.604,144.21,4,r&b
trk_1877,Justin Bieber,Flowers Hero (Deluxe Edition),Flowers Hero,71,233451,0,0.686,0.468,3,-7.16,1,0.096,0.367,0.0,0.186,0.668,173.44,4,pop
trk_1878,Eminem,Flowers You (Deluxe Edition),Flowers You,100,184635,0,0.742,0.718,9,-3.19,0,0.168,0.308,0.0,0.115,0.81,129.47,4,hip-hop
trk_1879,Eminem,Levitating Hour (Deluxe Edition),Levitating Hour,73,206508,1,0.941,0.694,4,-11.45,0,0.135,0.016,0.0,0.203,0.208,172.48,4,hip-hop
trk_1880,Imagine Dragons,Save Chamber (Deluxe Edition),Save Chamber,49,146941,0,0.793,0.908,5,-9.27,1,0.259,0.123,0.0,0.137,0.271,152.37,4,rock
trk_1881,SZA,Greedy Waves (Deluxe Edition),Greedy Waves,64,248843,1,0.946,0.486,2,-5.18,1,0.048,0.144,0.0,0.345,0.642,116.74,4,r&b
trk_1882,SZA,Cruel Hero (Deluxe Edition),Cruel Hero,75,250082,0,0.686,0.959,11,-7.3,0,0.077,0.867,0.049,0.228,0.797,101.02,4,r&b
trk_1883,Travis Scott,Cruel Lover (Deluxe Edition),Cruel Lover,35,202341,1,0.564,0.718,7,-9.36,1,0.17,0.161,0.0,0.113,0.887,89.21,4,hip-hop
trk_1884,Taylor Swift,Blinding Fantasy (Deluxe Edition),Blinding Fantasy,73,224065,1,0.926,0.782,3,-10.54,0,0.061,0.812,0.0,0.344,0.384,92.31,4,pop
trk_1885,Justin Bieber,Save Hero (Deluxe Edition),Save Hero,75,234954,1,0.757,0.439,9,-5.92,1,0.107,0.251,0.0,0.16,0.409,131.44,4,pop
trk_1886,Drake,Save Fantasy (Deluxe Edition),Save Fantasy,58,187330,1,0.433,0.587,5,-11.89,1,0.087,0.013,0.0,0.269,0.818,123.82,4,hip-hop
trk_1887,Drake,Golden You (Deluxe Edition),Golden You,69,150950,1,0.845,0.541,8,-4.87,0,0.161,0.053,0.0,0.299,0.271,144.33,4,hip-hop
trk_1888,Bruno Mars,Sunflower Lights (Deluxe Edition),Sunflower Lights,33,208695,0,0.794,0.952,8,-9.27,0,0.092,0.774,0.0,0.325,0.859,154.19,4,r&b
trk_1889,Post Malone,Flowers Vibes (Deluxe Edition),Flowers Vibes,51,140812,0,0.423,0.412,11,-5.22,0,0.295,0.246,0.0,0.27,0.629,103.27,4,hip-hop
trk_1890,Dua Lipa,Peaches Tears (Deluxe Edition),Peaches Tears,90,193822,0,0.434,0.443,11,-9.68,0,0.343,0.152,0.0,0.167,0.3,170.08,4,dance-pop
trk_1891,Olivia Rodrigo,vampire Parade (Deluxe Edition),vampire Parade,82,205996,0,0.778,0.675,4,-13.54,1,0.19,0.797,0.0,0.19,0.631,171.2,4,pop-rock
trk_1892,Bad Bunny,Espresso Lights (Deluxe Edition),Espresso Lights,89,145707,0,0.558,0.718,4,-3.33,1,0.083,0.739,0.0,0.059,0.714,173.07,4,reggaeton
trk_1893,Post Malone,vampire Echoes (Deluxe Edition),vampire Echoes,66,237346,1,0.563,0.467,8,-4.48,0,0.277,0.86,0.0,0.147,0.917,167.97,4,hip-hop
trk_1894,Dua Lipa,Flowers Hero (Deluxe Edition),Flowers Hero,91,160225,0,0.865,0.887,5,-3.3,1,0.27,0.683,0.0,0.293,0.747,124.35,4,dance-pop
trk_1895,Ed Sheeran,Lucid Nights (Deluxe Edition),Lucid Nights,58,186280,1,0.737,0.787,3,-12.89,1,0.148,0.699,0.0,0.265,0.885,118.06,4,pop
trk_1896,Bad Bunny,Flowers Vibes (Deluxe Edition),Flowers Vibes,41,182606,0,0.488,0.894,6,-8.68,0,0.15,0.694,0.0,0.097,0.821,113.79,4,reggaeton
trk_1897,Ed Sheeran,Golden Echoes (Deluxe Edition),Golden Echoes,58,255916,0,0.642,0.964,2,-9.7,0,0.074,0.876,0.0,0.341,0.356,134.56,4,pop
trk_1898,Ariana Grande,Humble Plan (Deluxe Edition),Humble Plan,18,162393,1,0.744,0.55,10,-11.9,0,0.17,0.346,0.0039,0.114,0.597,144.1,4,pop
